id,source_paper,question_text,options,subject,chapter,difficulty,type
JEE_Main_2022_27_Jun_Shift_1_11,JEE_Main_2022_27_Jun_Shift_1.pdf,An observer moves towards a stationary source of sound with a velocity one-fifth of the velocity of sound. The percentage change in the apparent frequency is,"['(a) zero', '(b) 5%', '(c) 10%', '(d) 20%']",,,,
JEE_Main_2022_27_Jun_Shift_1_12,JEE_Main_2022_27_Jun_Shift_1.pdf,"A force of 10 N acts on a charged particle placed between two plates of a charged capacitor. If one plate of capacitor is removed, then the force acting on that particle will be.","['(a) 5N', '(b) 10N', '(c) 20 N', '(d) Zero']",,,,
JEE_Main_2022_27_Jun_Shift_1_13,JEE_Main_2022_27_Jun_Shift_1.pdf,A 72 Ω galvanometer is shunted by a resistance of 8 Ω. The percentage of the total current which passes through the galvanometer is,"['(a) 0.1%', '(b) 10%', '(c) 25%', '(d) 0.25%']",,,,
JEE_Main_2022_27_Jun_Shift_1_14,JEE_Main_2022_27_Jun_Shift_1.pdf,"The susceptibility of a paramagnetic material is χ. The permeability of the material in Wb /A — m, is [Permeability of free space μ₀ = 4π x 10⁻⁷ Wh /A— m]","['(a) 4πχ x 10⁻⁷', '(b) 4πχ x 10⁻⁸', '(c) 4πχ x 10⁻⁷', '(d) 4πχ x 10⁻⁴']",,,,
JEE_Main_2022_27_Jun_Shift_1_15,JEE_Main_2022_27_Jun_Shift_1.pdf,The current flowing through an ac circuit is given by I = 5 sin(120πt) A. How long will the current take to reach the peak value starting from zero?,"['(a) π/60 s', '(b) π/30 s', '(c) π/120 s', '(d) π/180 s']",,,,
JEE_Main_2022_27_Jun_Shift_1_16,JEE_Main_2022_27_Jun_Shift_1.pdf,An α particle and a carbon 12 atom has same kinetic energy K. The ratio of their de-Broglie wavelengths (λɑ : λc¹²) is,"['(a) √3:1', '(b) 1:√3', '(c) 2:√3', '(d) 3:1']",,,,
JEE_Main_2022_27_Jun_Shift_1_17,JEE_Main_2022_27_Jun_Shift_1.pdf,"A hydrogen atom in its ground state absorbs 10.2 eV of energy. The angular momentum of electron of the hydrogen atom will increase by the value of (Given, Planck's constant = 6.6 x 10⁻³⁴ Js).","['(a) 2.10 x 10⁻³⁴ Js', '(b) 1.05 x 10⁻³⁴ Js', '(c) 3.15 x 10⁻³⁴ Js', '(d) 4.2 x 10⁻³⁴ Js']",,,,
JEE_Main_2022_27_Jun_Shift_1_18,JEE_Main_2022_27_Jun_Shift_1.pdf,"Given below are two statements : one is labelled as Assertion and the other is labelled as Reason. Assertion: The ionic radii of O²⁻ and Mg²⁺ are same. Reason: Both O²⁻ and Mg²⁺ are isoelectronic species. In the light of the above statements, choose the correct answer from the options given below.","['(a) Both Assertion and Reason are true and Reason is the correct explanation of Assertion.', '(b) Both Assertion and Reason are true but Reason is not the correct explanation of Assertion.', '(c) Assertion is true but Reason is false.', '(d) Assertion is false but Reason is true.']",,,,
JEE_Main_2022_27_Jun_Shift_1_19,JEE_Main_2022_27_Jun_Shift_1.pdf,"Given below are two Statements : Statement I: Classical smog occurs in cool humid climate. It is a reducing mixture of smoke, fog and sulphur dioxide. Statement II : Photochemical smog has components, ozone, nitric oxide, acrolein, formaldehyde, PAN etc. In the light of the above statements, choose the most appropriate answer from the options given below.","['(a) Both Statement I and Statement II are correct.', '(b) Both Statement I and Statement II are incorrect.', '(c) Statement I is incorrect but Statement II is correct.', '(d) Statement I is correct but Statement II is incorrect.']",,,,
JEE_Main_2022_27_Jun_Shift_1_20,JEE_Main_2022_27_Jun_Shift_1.pdf,"Given below are two statements : one is labelled as Assertion and the other is labelled as Reason. Assertion: At 10 °C, the density of a 5 M solution of KCl [atomic masses of K & Cl are 39 & 35.5 g mol⁻¹ respectively], is 'x' gml⁻¹. The solution is cooled to —21 °C. The molality of the solution will remain unchanged. Reason: The molality of a solution does not change with temperature as mass remains unaffected with temperature. In the light of the above statements, choose the correct answer from the options given below.","['(a) Assertion is true but Reason is false.', '(b) Assertion is false but Reason is true.', '(c) Both Assertion and Reason are true and Reason is the correct explanation of Assertion.', '(d) Both Assertion and Reason are true but Reason is not the correct explanation of Assertion.']",,,,
JEE_Main_2022_27_Jun_Shift_1_21,JEE_Main_2022_27_Jun_Shift_1.pdf,"Given below are two statements : Statement - I: In Hofmann degradation reaction, the migration of only an alkyl group takes place from carbonyl carbon of the amide to the nitrogen atom. Statement - II : The group is migrated in Hofmann degradation reaction to electron deficient atom. In the light of the above statements, choose the most appropriate answer from the options given below","['(a) Both Statement I and Statement II are correct.', '(b) Both Statement I and Statement II are incorrect.', '(c) Statement I is correct but Statement II is incorrect.', '(d) Statement I is incorrect but Statement II is correct.']",,,,
JEE_Main_2022_27_Jun_Shift_2_1,JEE_Main_2022_27_Jun_Shift_2.pdf,"The distance of the Sun from earth is 1.5 x 10<sup>11</sup> m and its angular diameter is 2000""/ when observed from the earth. The diameter of the Sun will be (1) 2.45 x 10<sup>9</sup> m (2) 1.45 x 10<sup>9</sup> m (3) 1.45 x 10<sup>6</sup> m (4) 0.14 x 10<sup>9</sup> m  Q2. The SI unit of a physical quantity is Pascal - sec. The dimensional formula of this quantity will be (1) ML<sup>0</sup>T<sup>-1</sup> (2) M<sup>-1</sup>L<sup>3</sup>T<sup>0</sup> (3) ML<sup>2</sup>T<sup>-1</sup> (4) ML<sup>-1</sup>T<sup>-2</sup>  Q3. If L, C and R are the self inductance, capacitance and resistance respectively, which of the following does not have the dimension of time? (1) √LC (2) L/R (3) CR (4) L/C  Q4. When a ball is dropped into a lake from a height 4.9 m above the water level, it hits the water with a velocity u and then sinks to the bottom with the constant velocity v. It reaches the bottom of the lake 4.0s after it is dropped. The approximate depth of the lake is (1) 39.2m (2) 19.6m (3) 73.5m (4) 29.4m  Q5. One end of a massless spring of spring constant k and natural length l<sub>0</sub> is fixed while the other end is connected to a small object of mass m lying on a frictionless table. The spring remains horizontal on the table. If the object is made to rotate at an angular velocity ω about an axis passing trough fixed end, then the elongation of the spring will be  (1) mω<sup>2</sup>/k (2) mω<sup>2</sup>l<sub>0</sub>/k (3) mω<sup>2</sup>l<sub>0</sub>/k (4) mω<sup>2</sup>/k  Q6. A stone tide to a string of length L is whirled in a vertical circle with the other end of the string at the centre. At a certain instant of time, the stone is at its lowest position and has a speed u. The magnitude of change in its velocity, as it reaches a position where the string is horizontal, is √x(u<sup>2</sup> — gL). The value of x is (1) 2 (2) 3 (3) 4 (4) 1  Q8. A lead bullet penetrates into a solid object and melts. Assuming that 40% of its kinetic energy is used to heat it, the initial speed of bullet is (Given, initial temperature of the bullet = 127°C, Melting point of the bullet = 327°C, Latent heat of fusion of lead = 2.5 x 10<sup>4</sup> J kg, Specific heat capacity of lead = 125 J kg K<sup>-1</sup>) (1) 125 ms<sup>-1</sup> (2) 500 ms<sup>-1</sup> (3) 250 ms<sup>-1</sup> (4) 600 ms<sup>-1</sup>  Q9. For a perfect gas, two pressures P<sub>1</sub> and P<sub>2</sub> are shown in figure. The graph shows (1) P<sub>1</sub> > P<sub>2</sub> (2) P<sub>1</sub> < P<sub>2</sub> (3) P<sub>1</sub> = P<sub>2</sub> (4) Insufficient data to draw any conclusion  Q10. According to kinetic theory of gases, A. The motion of the gas molecules freezes at 0°C. B. The mean free path of gas molecules decreases if the density of molecules is increased. C. The mean free path of gas molecules increases if temperature is increased keeping pressure constant. D. Average kinetic energy per molecule per degree of freedom is (1/2)k<sub>B</sub>T (for monoatomic gases). Choose the most appropriate answer from the options given below (1) A and C only (2) B and C only (3) A and B only (4) C and D only  Q11. The equation of a particle executing simple harmonic motion is given by x = sin(πt + π/4) m. At t=1s, the speed of particle will be (Given: π = 3.14) (1) 157 cm s<sup>-1</sup> (2) 0 cm s<sup>-1</sup> (3) 272 cm s<sup>-1</sup> (4) 314 cm s<sup>-1</sup>  Q12. If a wave gets refracted into a denser medium, then which of the following is true? (1) Wavelength, speed and frequency decreases. (2) Wavelength increases, speed decreases and frequency remains constant. (3) Wavelength and speed decreases but frequency remains constant. (4) Wavelength, speed and frequency increases.  Q13. If a charge q is placed at the centre of a closed hemispherical non-conducting surface, the total flux passing through the flat surface would be (1) q/2ε<sub>0</sub> (2) q/ε<sub>0</sub> (3) q/4ε<sub>0</sub> (4) 2q/ε<sub>0</sub>  Q14. Three identical charged balls each of charge 2μC are suspended from a common point P by silk threads of 2m each (as shown in figure). They form an equilateral triangle of side 1 m. The ratio of net force on a charged ball to the force between any two charged balls will be (1) √3:1 (2) √3:2 (3) 1:1 (4) 1:√3  Q15. Two long parallel conductors S<sub>1</sub> and S<sub>2</sub> are separated by a distance 10 cm and carrying currents of 4 A and 2 A respectively. The conductors are placed along x-axis in X — Y plane. There is a point P located between the conductors (as shown in figure). A charge particle of 3μ coulomb is passing through the point P with velocity v= (2î + 3ĵ) ms<sup>-1</sup>; where î & ĵ represents unit vector along x & y axis respectively. The force acting on the charge particle is 4π x 10<sup>-7</sup> ( -zî + 2ĵ) N. The value of z is (1) 2 (2) 1 (3) 3 (4) -3  Q16. Given below are two statements : Statement I: A time varying electric field is a source of changing magnetic field and vice-versa. Thus a disturbance in electric or magnetic field creates EM waves. Statement II: In a material medium, the EM wave travels with speed v = 1/√με. In the light of the above statements, choose the correct answer from the options given below. (1) Both statement I and statement II are true (2) Both statement I and statement II are false (3) Statement I is correct but statement II is false (4) Statement I is incorrect but statement II is true  Q17. A convex lens has power P. It is cut into two halves along its principal axis. Further one piece (out of the two halves) is cut into two halves perpendicular to the principal axis (as shown in figures). Choose the incorrect option for the reported pieces. (1) Power of L<sub>1</sub> = P/2 (2) Power of L<sub>2</sub> = P/2 (3) Power of L<sub>3</sub> = P/2 (4) Power of L<sub>4</sub> = P  Q18. Given below are two statements Statement I: In hydrogen atom, the frequency of radiation emitted when an electron jumps from lower energy orbit (E<sub>1</sub>) to higher energy orbit (E<sub>2</sub>), is given as hf = E<sub>2</sub> — E<sub>1</sub> Statement II: The jumping of electron from higher energy orbit (E<sub>2</sub>) to lower energy orbit (E<sub>1</sub>) is associated with frequency of radiation given as f = (E<sub>2</sub> — E<sub>1</sub>)/h. This condition is Bohr's frequency condition. In the light of the above statements, choose the correct answer from the options given below: (1) Both statement I and statement II are true. (2) Both statement I and statement II are false. (3) Statement I is correct but statement II is false. (4) Statement I is incorrect but statement II is true.  Q19. For a transistor to act as a switch, it must be operated in (1) Active region (2) Saturation and cut-off region (3) Cutoff region only (4) Saturated region only  Q20. We do not transmit low frequency signal to long distances because","['(a) The size of the antenna should be comparable to signal wavelength which is unreal solution for a signal of longer wavelength.', '(b) Effective power radiated by a long wavelength baseband signal would be high.', '(c) We want to avoid mixing up signals transmitted by different transmitter simultaneously.', '(d) Low frequency signal can be sent to long distances by superimposing with a high frequency wave as well.']",,,,
JEE_Main_2022_28_Jul_Shift_1_1,JEE_Main_2022_28_Jul_Shift_1.pdf,The dimensions of $\frac{\mu_{0} I}{B_{0}}$ will be,"['(a) $ML^{2}T^{-2}$', '(b) $MLT^{-2}$', '(c) $ML^{1}T^{-2}$', '(d) $ML^{2}T^{-2}A^{-1}$']",,,,
JEE_Main_2022_28_Jul_Shift_1_2,JEE_Main_2022_28_Jul_Shift_1.pdf,"A NCC parade is going at a uniform speed of 9 km/h−1 under a mango tree on which a monkey is sitting at a height of 19.6 m. At any particular instant, the monkey drops a mango. A cadet will receive the mango whose distance from the tree at time of drop is : (Given g=9.8 m s−2)","['(a) 5 m', '(b) 10 m', '(c) 19.8 m', '(d) 24.5 m']",,,,
JEE_Main_2022_28_Jul_Shift_1_3,JEE_Main_2022_28_Jul_Shift_1.pdf,"A balloon has mass of 10 g in air. The air escapes from the balloon at a uniform rate with velocity 4.5 cm/s−1. If the balloon shrinks in 5 s completely. Then, the average force acting on that balloon will be (in dyne).","['(a) 3', '(b) 9', '(c) 12', '(d) 18']",,,,
JEE_Main_2022_28_Jul_Shift_1_4,JEE_Main_2022_28_Jul_Shift_1.pdf,"In two different experiments, an object of mass 5 kg moving with a speed of 25 ms−1 hits two different walls and comes to rest within (i) 3 second, (ii) 5 seconds, respectively. Choose the correct option out of the following :","['(a) Impulse and average force acting on the object will be same for both the cases.', '(b) Impulse will be same for both the cases but the average force will be different.', '(c) Average force will be same for both the cases but the impulse will be different.', '(d) Average force and impulse will be different for both the cases.']",,,,
JEE_Main_2022_28_Jul_Shift_1_5,JEE_Main_2022_28_Jul_Shift_1.pdf,If the radius of earth shrinks by 2% while its mass remains same. The acceleration due to gravity on the earth's surface will approximately,"['(a) decrease by 2%', '(b) decrease by 4%', '(c) increase by 2%', '(d) increase by 4%']",,,,
JEE_Main_2022_28_Jul_Shift_1_6,JEE_Main_2022_28_Jul_Shift_1.pdf,The force required to stretch a wire of cross-section 1 cm2 to double its length will be : (Given Yong's modulus of the wire = 2×1011 N m−2),"['(a) 1×107 N', '(b) 1.5×107 N', '(c) 2×107 N', '(d) 2.5×107 N']",,,,
JEE_Main_2022_28_Jul_Shift_1_7,JEE_Main_2022_28_Jul_Shift_1.pdf,"A Carnot engine has efficiency of 50%. If the temperature of sink is reduced by 40°C, its efficiency increases by 30%. The temperature of the source will be :","['(a) 166.7 K', '(b) 255.1 K', '(c) 266.7 K', '(d) 367.7 K']",,,,
JEE_Main_2022_28_Jul_Shift_1_8,JEE_Main_2022_28_Jul_Shift_1.pdf,"Given below are two statements: Statement I :The average momentum of a molecule in a sample of an ideal gas depends on temperature. Statement II : The rms speed of oxygen molecules in a gas is v. If the temperature is doubled and the oxygen molecules dissociate into oxygen atoms, the rms speed will become 2v. In the light of the above statements, choose the correct answer from the options given below :","['(a) Both Statement I and Statement II are true', '(b) Both Statement I and Statement I are false', '(c) Statement I is true but Statement II is false', '(d) Statement I is false but Statement II is true']",,,,
JEE_Main_2022_28_Jul_Shift_1_9,JEE_Main_2022_28_Jul_Shift_1.pdf,In the wave equation y = 0.5sin(400t - 20x) the velocity of the wave will be :,"['(a) 200 m s−1', '(b) 200/π m s−1', '(c) 400 m s−1', '(d) 400/π m s−1']",,,,
JEE_Main_2022_28_Jul_Shift_1_10,JEE_Main_2022_28_Jul_Shift_1.pdf,"Two capacitors, each having capacitance 40 μF are connected in series. The space between one of the capacitors is filled with dielectric material of dielectric constant K such that the equivalence capacitance of the system became 24 μF. The value of K will be :","['(a) 1.5', '(b) 2.5', '(c) 1.2', '(d) 3']",,,,
JEE_Main_2022_28_Jul_Shift_1_11,JEE_Main_2022_28_Jul_Shift_1.pdf,"A wire of resistance R,R1 is drawn out so that its length is increased by twice of its original length. The ratio of new resistance to original resistance is:","['(a) 9:1', '(b) 1:9', '(c) 4:1', '(d) 3:1']",,,,
JEE_Main_2022_28_Jul_Shift_1_12,JEE_Main_2022_28_Jul_Shift_1.pdf,The current sensitivity of a galvanometer can be increased by : (A) decreasing the number of turns (B) increasing the magnetic field (C) decreasing the area of the coil (D) decreasing the torsional constant of the spring Choose the most appropriate answer from the options given below :,"['(a) (B) and (C) only', '(b) (C) and (D) only', '(c) (A) and (C) only', '(d) (B) and (D) only']",,,,
JEE_Main_2022_28_Jul_Shift_1_13,JEE_Main_2022_28_Jul_Shift_1.pdf,"As shown in the figure, a metallic rod of linear density 0.45 kg m−1 is lying horizontally on a smooth incline plane which makes an angle of 45° with the horizontal. The minimum current flowing in the rod required to keep it stationary, when 0.15 T magnetic field is acting on it in the vertical upward direction, will be (Use g=10 m s−2)","['(a) 30 A', '(b) 15 A', '(c) 10 A', '(d) 3 A']",,,,
